customerID,phoneNumber,age,gender,planType,tenure,numDeviceOwned,numOfCalls,totalCallDuration,numOfSMS,dataUsage,prevMonthlyFee,totalFee,countOverduePayment,countBarSuspend,creditScore,applicationResult
89-3812243,288 884 8904,22,Male,Postpaid,57,1,103,14806.38,183,161.27,63.78,1633.68,1,,75,1
99-9578400,306 378 3025,40,Male,Prepaid,57,1,4,23735.93,42,54.09,52.95,1447.91,,,69,1
86-9039035,650 234 1845,40,Male,Postpaid,58,1,37,12794.08,72,143.15,88.5,1806.42,2,1,96,1
70-2063334,973 681 1997,36,Female,Postpaid,58,1,181,6938.38,116,160.83,30.23,2530.48,,,62,1
58-4383515,216 574 0482,30,Male,Postpaid,58,1,107,11537.95,146,165.44,105.41,2803.93,,,72,1
51-4021599,881 585 2477,32,Female,Postpaid,58,1,140,13431.44,126,114.44,34.79,460.58,2,1,91,1
81-2228898,350 748 3350,32,Female,Postpaid,58,1,54,14602.57,24,37.98,83.16,2393.5,,,82,1
81-6908182,241 431 3349,20,Male,Postpaid,59,1,7,10108.87,199,181.56,46.79,2989.6,1,1,83,1
67-2819865,221 821 5976,35,Male,Prepaid,59,1,87,22196.72,74,148.23,40.35,3261.61,1,1,65,1
68-6705936,710 987 7034,30,Male,Postpaid,59,1,109,1222.71,6,165.73,34.49,3345.38,1,,87,1
99-6195557,601 164 4079,24,Female,Postpaid,59,1,115,343.43,110,32.98,80.88,2463.69,,,65,1
90-6740909,822 601 6126,26,Female,Postpaid,59,1,167,23886.78,88,108.43,63.61,2149.37,,1,85,1
14-1831889,460 840 4930,26,Male,Prepaid,59,1,10,29560.33,68,56.05,97.1,3419.64,,,52,1
42-3671820,693 436 6753,37,Female,Postpaid,59,1,36,23616.86,72,138.01,84.49,689.83,,1,82,1
50-7001835,922 800 7044,25,Female,Postpaid,59,1,10,2620.78,60,12.38,50.01,1627.18,1,,71,1
86-0865881,672 252 9845,33,Female,Postpaid,59,1,130,29324.26,67,69.49,88.31,2901.6,1,,59,1
90-4704496,553 197 1206,40,Female,Prepaid,59,1,94,12786.24,109,8.71,85.44,2153.84,2,,88,1
65-3714282,670 546 8438,38,Male,Postpaid,59,1,138,3015.12,92,117.52,99.03,820.1,,,69,1
02-9400435,665 832 5489,29,Male,Postpaid,60,1,35,22698.44,126,168.58,85.27,57.74,2,,54,1
15-2844200,850 443 9978,21,Male,Postpaid,60,1,14,20560.5,175,77.63,97.55,1928.06,2,,80,1
99-1752826,854 935 9551,34,Female,Postpaid,61,1,16,14538.41,89,35.61,45.91,2008.42,,,66,1
60-0003733,181 289 7990,21,Male,Postpaid,61,1,11,2927.13,139,149.15,80.61,3257.7,,,94,1
07-4692959,424 890 7664,32,Male,Prepaid,61,1,48,24706.99,102,104.77,77.56,2653.6,,1,70,1
85-0048738,166 337 4500,40,Female,Postpaid,61,1,169,19400.57,24,1.41,83.35,2243.91,1,,61,1
03-6850701,254 733 1387,33,Female,Postpaid,61,1,155,7299.19,65,164.36,57.24,725.93,,,62,1
07-1652351,534 177 8390,35,Male,Postpaid,61,1,170,26701.23,44,106.6,59.88,816.23,,1,88,1
41-3105665,526 574 2730,24,Male,Postpaid,61,1,102,18785.72,193,98.49,104.31,639.22,,,89,1
45-8870744,611 638 7598,39,Female,Prepaid,61,1,100,2280.67,164,88.04,86.49,2979.94,,1,86,1
00-1156665,774 386 8424,37,Female,Prepaid,62,1,63,21909.91,159,112,84.85,910.94,,1,84,1
65-6511358,661 467 4802,28,Male,Postpaid,62,1,144,25875.44,47,127.06,67.16,2529.25,1,,61,1
20-6314863,430 649 9475,22,Male,Postpaid,62,1,151,5419.94,25,174.53,50.78,2619.96,,2,56,1
05-6523073,776 149 2626,38,Female,Postpaid,62,1,153,20843.82,178,81.07,61.75,1453.48,,,86,1
67-2070142,781 572 2484,24,Female,Postpaid,62,1,63,13392.42,41,142.52,88.09,721.37,,,87,1
70-7033883,881 317 5679,38,Male,Postpaid,62,1,103,3529.04,6,33.95,104.15,204.28,,1,74,1
66-1986924,838 476 7574,27,Female,Prepaid,63,1,167,25725.99,178,151.75,41.4,691.38,,1,93,1
22-1630757,985 413 9802,32,Female,Postpaid,63,1,6,9838.98,156,44.85,109.99,866.8,,1,51,1
87-1248552,438 503 1414,23,Female,Postpaid,63,1,48,21091.82,3,181.33,103.05,1255.72,,,100,1
15-5371424,678 384 4345,27,Male,Postpaid,63,1,1,6793.43,166,26.15,33.7,3200.61,,1,83,1
65-3083978,208 723 1630,39,Male,Prepaid,63,1,47,14321.13,155,187.47,55.46,3431.15,,,74,1
52-8658414,982 496 9668,39,Male,Postpaid,63,1,108,4218.09,183,7.3,94.8,131.08,,,63,1
52-9027704,573 411 2838,39,Male,Postpaid,63,1,170,7315.86,43,144.55,97.23,3395.29,,,82,1
07-8767898,181 900 0973,25,Male,Prepaid,63,1,146,13590.76,86,28.71,84.31,3486.77,1,1,95,1
12-7949175,221 513 6701,35,Male,Postpaid,63,1,147,12570.31,185,69.06,106.64,2641.64,,1,69,1
45-0857583,453 487 7873,38,Male,Postpaid,64,1,183,17550.9,30,172.96,51.18,3259.04,,,58,1
22-1745741,288 200 9382,20,Male,Postpaid,64,1,142,18577.53,52,123.1,51.59,867.81,,1,91,1
19-7488055,585 876 9070,23,Female,Postpaid,64,1,148,20006.87,101,89.82,37.34,1765.64,2,,72,1
06-7624999,666 189 8366,23,Female,Postpaid,64,1,146,22429.55,176,91.28,78.43,363.55,2,1,63,1
34-9861183,587 757 1642,21,Male,Postpaid,64,1,173,18995.44,120,86.26,34.2,161.99,1,,76,1
78-2972610,963 328 6912,37,Female,Postpaid,65,1,161,17092.03,76,185.23,37.25,3042.91,1,1,62,1
41-2081135,745 603 9508,27,Male,Postpaid,65,1,26,19925.8,149,141.26,35.9,290.66,,1,80,1
02-4013785,885 416 4431,20,Male,Postpaid,65,1,124,1141.26,101,151.24,102.64,1151.85,2,1,76,1
85-3638500,339 767 9098,37,Male,Postpaid,65,1,130,3413.09,148,44.05,70.75,2167.59,2,1,72,1
70-5701350,279 576 2651,38,Male,Postpaid,65,1,109,3143.52,17,94.28,78.84,946.15,1,,79,1
02-2953446,462 986 9446,35,Female,Postpaid,65,1,164,3276.77,167,17.91,42.71,1128.52,3,,94,1
90-3821754,670 612 4851,33,Male,Postpaid,65,1,135,21709.22,158,178.95,56.39,706.76,,1,55,1
92-5876936,758 290 6237,28,Female,Postpaid,66,1,189,12992.1,146,12.27,71.23,1854.29,,,83,1
15-0234995,130 761 6433,40,Male,Postpaid,66,1,70,29621.07,23,12.62,44.02,2154.05,1,,81,1
58-6775565,707 897 2034,24,Female,Prepaid,66,1,76,6381.71,149,180.93,93.03,3223.84,1,,91,1
95-6816527,257 901 6359,31,Male,Postpaid,66,1,83,29348.82,28,11.97,102.22,1754.73,1,,55,1
59-6418035,429 476 9733,38,Male,Postpaid,66,1,123,8660.18,134,30.91,48.03,2236.03,1,,87,1
86-4181626,115 193 2841,27,Female,Postpaid,66,1,19,18299.14,16,72.69,43.4,1225.63,,,57,1
16-4097136,478 352 2816,40,Male,Prepaid,67,1,47,27270.91,34,172.19,39.8,2592.45,,,68,1
80-5615457,349 851 4766,37,Female,Postpaid,67,1,17,24788.15,186,9.52,58.64,952.96,,,65,1
50-4419452,891 690 6381,40,Female,Postpaid,67,1,150,16287.3,113,111.39,45.65,1292.96,1,,98,1
74-3713086,902 102 8289,35,Male,Postpaid,67,1,117,11681.15,114,89.9,32.39,3484.98,1,,89,1
81-5638631,315 312 9117,31,Female,Postpaid,67,1,132,28861.35,137,118.86,92.84,1290.59,2,,65,1
20-9131019,826 932 2878,31,Female,Postpaid,67,1,139,18879.72,2,58.79,105.72,663.93,2,1,58,1
45-9251007,564 911 1390,23,Male,Postpaid,67,1,21,18929.58,86,133.02,106.55,891.16,1,,70,1
96-9788022,970 961 2091,26,Male,Prepaid,67,1,31,23567.4,55,39.14,69.02,1413.6,2,1,57,1
04-4003100,155 389 7442,33,Female,Postpaid,67,1,132,1519.35,16,136.19,87.65,1262.15,,,94,1
20-4423522,658 678 8771,39,Male,Prepaid,67,1,68,24642.04,91,47.83,57.85,634.1,,1,84,1
51-9987332,959 265 6409,32,Male,Postpaid,68,1,190,12061.41,53,195.94,40.18,2970.82,,,73,1
38-6675275,327 621 8021,39,Female,Postpaid,68,1,31,20875.22,165,113.69,64.6,2104.2,1,,83,1
80-4782513,251 630 0992,28,Male,Postpaid,68,1,2,11852.47,16,196.55,61.39,492.97,1,,73,1
31-6819221,885 162 0217,32,Female,Postpaid,68,1,177,18967.51,42,152.13,92.62,1640.21,,1,87,1
66-5456155,551 388 1533,32,Male,Postpaid,68,1,180,28729.63,181,73.42,74.22,3427.83,,,51,1
54-2986458,751 768 8291,27,Male,Postpaid,68,1,115,1018.57,6,8.78,59.53,170.73,2,,100,1
39-7770967,868 751 3918,22,Female,Prepaid,68,1,27,666.47,40,182.1,47.06,993.29,,1,72,1
61-4943076,325 532 6357,21,Male,Prepaid,69,1,105,17789.48,21,75.39,93.7,2132.54,,,53,1
33-4883558,651 983 5660,26,Female,Postpaid,69,1,189,16751.26,71,56.73,102.09,56.96,2,1,63,1
16-0636276,822 600 1215,24,Male,Postpaid,69,1,106,14757.66,197,110.88,107.64,1929.35,1,,64,1
21-8385141,695 733 0518,33,Female,Postpaid,69,1,161,12682.27,157,170.19,79.42,799.11,,1,90,1
29-7101930,164 477 7807,38,Male,Postpaid,69,1,120,7955.44,7,6.45,51.82,1145.08,1,,87,1
22-9762178,368 519 1905,30,Male,Postpaid,69,1,73,12694.81,161,142.69,85.72,830.24,,,54,1
05-0022531,722 761 8842,28,Male,Postpaid,70,1,178,5772.66,56,33.27,62.01,1030.33,1,1,54,1
67-4291755,856 394 2035,34,Female,Postpaid,70,1,159,23226.81,54,131.26,62.64,2390.49,,1,73,1
41-2321217,844 913 8140,24,Female,Prepaid,70,1,69,19877.43,200,55.52,49.23,2517.53,2,,63,1
87-3722601,696 523 3196,20,Male,Prepaid,70,1,80,611.22,101,190.95,105.56,2361.06,1,1,86,1
59-3525747,482 875 5839,28,Male,Postpaid,71,1,146,27841.46,163,179.21,86.75,3594.68,,1,96,1
02-9098964,735 931 6168,31,Male,Postpaid,71,1,135,27159.74,141,198.97,77.05,3317.1,,1,77,1
94-7159720,942 357 1450,34,Female,Postpaid,71,1,21,19707.28,179,22.99,95.51,794.76,1,,76,1
35-9241562,116 181 0183,37,Female,Postpaid,71,1,23,12264.54,159,61.84,72.67,1182.13,,,51,1
61-0507303,109 215 7250,23,Male,Postpaid,71,1,24,16761.57,16,105.41,81.46,2628.28,,1,57,1
84-3713995,194 371 4892,23,Female,Postpaid,72,1,113,18022.82,57,60.75,88.04,3438.06,,1,56,1
10-6259326,449 950 5710,36,Male,Postpaid,72,1,126,29131.62,174,98.94,81.12,1804.35,,1,64,1
91-4932040,196 377 3405,23,Female,Postpaid,72,1,163,24165.78,146,14.2,44.99,1931.25,,,55,1
22-0891589,502 214 5617,27,Male,Postpaid,72,1,199,10266.75,104,8.85,104.97,3012.67,,,65,1
17-9783074,304 897 2325,24,Female,Postpaid,72,1,181,18919.37,159,145.71,64.42,327.71,1,,66,1
94-8436021,187 841 6266,31,Male,Postpaid,72,1,86,1551.83,145,176.76,96.67,339.41,,1,66,1
91-9861177,281 886 4095,35,Male,Prepaid,72,1,74,24544.77,80,125.88,74.01,1486.59,2,,94,1
52-6838291,255 593 9928,25,Male,Postpaid,72,1,11,12214.5,65,9.34,103.58,2927.63,2,1,93,1
88-2616195,941 437 0484,35,Male,Prepaid,72,1,129,2875.03,32,35.34,98.95,523.83,,1,67,1
05-8245768,163 686 8406,22,Male,Postpaid,73,1,119,8148.95,125,163.74,100.39,2721.43,,1,67,1
01-4158624,262 838 2639,34,Female,Postpaid,73,1,49,20234.77,76,143.95,93.47,334.59,,,72,1
35-1553905,781 505 2041,27,Male,Postpaid,73,1,165,14592.32,15,199.68,59.16,2589.11,,,63,1
34-4338979,814 180 8016,26,Male,Postpaid,74,1,18,17478.74,66,51.35,60.88,3200.84,,,52,1
35-0900338,781 403 5752,36,Male,Postpaid,74,1,153,26988.59,176,73.29,71.69,1065.9,1,1,56,1
32-2313166,196 295 8787,39,Male,Prepaid,74,1,147,14632.65,172,133.83,105.79,3252.76,1,1,70,1
08-2891281,993 388 5640,35,Female,Postpaid,74,1,56,15669.83,24,184.89,93.01,2100.87,1,,65,1
43-9095740,463 268 1270,28,Female,Postpaid,74,1,190,2091.23,145,73.25,50.45,276.35,,1,69,1
71-4836096,630 942 1622,22,Male,Prepaid,74,1,118,4120.99,164,194.82,105.44,3577.7,,,97,1
75-3654962,323 187 0637,22,Female,Prepaid,75,1,111,17992.65,192,124.11,85.15,3528.97,1,,55,1
92-5599421,803 980 8984,22,Female,Postpaid,75,1,126,1181.75,6,36.11,86.13,3359.26,,,94,1
33-2295267,297 795 0253,29,Male,Postpaid,75,1,27,21569.09,15,196.5,100.17,1868.76,1,,70,1
33-4409665,560 473 0838,34,Male,Postpaid,75,1,132,8065.22,195,53.13,57.83,1282.66,2,1,94,1
25-6953880,131 290 8048,22,Male,Prepaid,75,1,9,7890.26,179,93.95,70.56,3462.82,,,96,1
98-0699293,590 709 5189,31,Female,Postpaid,75,1,174,23725.7,163,188.45,43.74,1436.97,,,69,1
86-2579481,517 550 5463,24,Male,Prepaid,75,1,27,18739.1,90,116.05,65.54,502.01,1,,78,1
84-0363549,901 555 8495,40,Male,Postpaid,75,1,12,27001.74,55,97.13,34.05,1906.08,,,82,1
36-3144568,445 307 2500,24,Female,Postpaid,75,1,72,27599.59,106,145.52,62.57,2117.13,1,1,79,1
02-2227540,195 549 3154,37,Male,Postpaid,76,1,130,22196.99,79,124.25,72.64,2592.87,,,62,1
79-8656567,483 655 4662,27,Female,Postpaid,76,1,146,22811.44,47,102.34,61.96,1359.19,,,54,1
89-5614540,463 196 2934,36,Male,Postpaid,76,1,156,18273.54,185,194.46,80.09,1740.61,,1,81,1
62-7590454,861 452 1762,23,Female,Prepaid,76,1,111,22018.8,147,75.53,53.15,617.32,1,,89,1
70-4668295,994 779 6865,38,Female,Postpaid,76,1,190,10193.05,50,14.37,83.04,2868.03,2,,60,1
00-6471277,348 760 6234,25,Male,Postpaid,76,1,73,15753.77,169,197.28,54.01,2667.39,2,,85,1
54-8097484,884 661 9926,23,Male,Postpaid,76,1,6,6571.58,35,18.1,57.18,1650.12,1,1,60,1
32-3915980,378 718 2105,21,Male,Postpaid,76,1,193,2519.95,175,104.8,106.28,532.55,1,,79,1
75-3041857,166 268 5605,22,Female,Postpaid,76,1,35,5094.29,163,174.84,81.8,2609.43,,,99,1
23-5323346,531 419 8979,21,Female,Prepaid,76,1,176,16666.31,144,68.34,103.52,1733.5,,,68,1
53-3963261,940 474 6844,23,Female,Postpaid,77,1,33,509.08,167,38.41,36.65,2206.41,,,51,1
09-9842612,422 154 6366,34,Male,Postpaid,77,1,129,20947.78,161,18.13,42.5,2251.46,,,56,1
79-2067179,414 922 8854,20,Male,Postpaid,77,1,154,9752.77,21,21.59,40.44,2061.05,1,,100,1
62-8165474,514 503 9116,35,Female,Postpaid,77,1,90,4523.51,77,35.33,65.43,2649.67,2,1,72,1
59-2374972,526 871 6569,33,Male,Postpaid,77,1,37,13429.72,145,48.6,73.31,3184.19,1,1,73,1
18-3867848,999 989 4897,25,Female,Postpaid,78,1,42,19320.66,60,177.87,39.33,480.88,1,,55,1
75-1640757,242 743 3565,26,Male,Prepaid,78,1,19,11022.9,81,56.67,101.36,103.5,1,,67,1
41-1192623,486 322 0466,25,Male,Postpaid,78,1,159,23426.04,199,155.92,30.72,2169.13,1,,63,1
31-9641066,245 897 6242,26,Male,Prepaid,78,1,24,12339.05,79,85.56,58.03,1717.53,1,,61,1
61-5700389,942 433 5989,22,Male,Postpaid,78,1,158,7603.96,141,84.99,60.92,452.91,2,,68,1
79-0422808,904 830 8526,22,Female,Prepaid,78,1,117,24063.23,6,130.38,60.58,1798.94,,,55,1
43-3675787,236 190 9764,38,Male,Postpaid,78,1,136,27192.2,99,124.38,108.06,1868.7,2,1,63,1
41-6901623,164 661 6239,37,Male,Postpaid,78,1,106,12369.21,163,192.9,40.36,3524.17,2,1,86,1
97-9771192,315 762 5703,33,Male,Postpaid,78,1,58,8075.25,29,23.89,59.02,487.82,1,,80,1
59-1367942,214 849 1766,22,Female,Postpaid,78,1,11,2481,70,71.17,91.37,2082.03,2,,86,1
17-4192906,647 402 3244,28,Male,Postpaid,78,1,53,21154.68,62,74.32,30.24,1967.55,,2,82,1
40-2138957,679 900 4386,39,Female,Postpaid,78,1,21,19300.42,112,2.4,67.63,1808.21,1,1,86,1
52-8976572,406 542 4623,36,Female,Prepaid,79,1,111,26386.38,131,75.9,96.9,194.57,,,81,1
49-7082656,198 415 7979,26,Male,Postpaid,79,1,50,23528.36,149,33.71,71.44,759.62,,,82,1
75-5052493,990 597 4366,23,Female,Postpaid,79,1,11,21103.13,28,85.48,74.1,836.31,,,60,1
23-5692241,395 808 0885,23,Female,Prepaid,79,1,183,19666.7,147,51.48,88.23,3181.4,,,98,1
68-8394994,239 236 1982,38,Male,Postpaid,79,1,7,17966,194,4,104.85,2676.67,1,1,83,1
24-0913260,607 649 6516,24,Male,Postpaid,79,1,135,28369.73,190,104.1,40.89,3347.07,1,1,83,1
57-2481259,609 602 5647,40,Male,Prepaid,79,1,17,5487.21,67,154.64,82.96,806.51,,,70,1
85-5182043,205 476 0544,34,Male,Postpaid,80,1,143,10636.71,3,142.42,48.01,1767.66,,1,68,1
61-1507710,367 186 7979,36,Female,Prepaid,80,1,177,21696.91,139,111.64,77.64,1421.24,1,,91,1
16-1709201,781 284 7629,37,Female,Prepaid,80,1,170,13388.82,156,172.58,44.32,2442,2,2,99,1
22-4910748,668 742 2684,36,Male,Postpaid,80,1,77,7724.09,73,27.86,75.33,822.45,,,57,1
17-0038023,833 293 0776,27,Male,Prepaid,80,1,138,21726.75,88,69.62,40,2163.48,,,59,1
13-8044668,611 933 8329,20,Female,Postpaid,80,1,160,21880.61,69,79.12,33.7,3245.45,2,1,51,1
52-8347048,696 285 1460,31,Female,Postpaid,80,1,55,1374.22,78,107.64,49.55,752.99,1,,93,1
04-0499111,241 935 3348,35,Female,Postpaid,81,1,27,1483.24,10,138.35,74.56,230.01,2,,85,1
32-0879519,279 130 6928,26,Female,Postpaid,81,1,131,11403.42,198,113.55,74.94,2489.53,2,1,60,1
10-9649205,561 534 2892,27,Female,Postpaid,81,1,133,16447.45,47,73.47,103.37,3548.12,,,62,1
71-4704876,885 982 3411,26,Female,Postpaid,81,1,8,20955.19,8,107.07,75.84,1962.39,2,,54,1
84-6167949,495 334 1149,23,Female,Prepaid,81,1,189,17048.87,192,50.93,84.74,1462.85,1,1,79,1
80-3152530,968 769 0085,40,Female,Prepaid,81,1,124,873.96,172,175.98,96.96,2105.83,,,83,1
19-4164877,769 849 9968,27,Female,Postpaid,81,1,110,5876.17,142,26.98,41,3553.16,1,,100,1
31-9460304,234 455 2122,40,Female,Postpaid,81,1,44,23479.68,188,156.66,67.27,2455.92,,,100,1
37-0646604,482 908 6391,20,Female,Postpaid,81,1,11,23015.12,3,13.88,36.26,728.45,,1,72,1
26-4564503,483 591 8286,39,Male,Postpaid,81,1,171,9590.23,7,160.48,67.33,2649.92,1,,79,1
25-5704213,569 515 5739,35,Female,Postpaid,81,1,105,8635.58,163,122.23,49.41,403.57,,,78,1
56-7337372,531 472 3861,20,Female,Postpaid,81,1,74,2981.86,13,76.15,91.68,2392.27,2,1,99,1
61-7566291,243 389 3273,39,Female,Postpaid,82,1,186,3247.77,107,69.06,64.18,1341.4,1,,56,1
22-8744662,603 539 4200,27,Female,Postpaid,82,1,27,12175.35,114,34.92,91.55,2503.78,1,1,51,1
88-8604883,329 565 2247,40,Male,Postpaid,82,1,4,6144.89,111,178.74,105.28,2479.08,,1,98,1
39-6711424,775 698 5748,21,Male,Prepaid,82,1,115,6358.16,6,176.71,49.75,1275.7,2,1,72,1
70-8876017,367 829 7034,35,Male,Postpaid,82,1,44,1204.64,83,73.23,47.16,3234.35,,1,65,1
60-4491901,239 232 0243,33,Female,Postpaid,82,1,152,11535.82,121,163.86,42.22,1399.55,,1,62,1
56-8554959,626 177 7718,22,Male,Prepaid,82,1,91,20538.25,105,120.71,38.7,604.65,,,94,1
61-4957742,379 720 2907,39,Male,Postpaid,82,1,142,7751.66,21,81.67,37.1,3296.89,2,,77,1
78-3513511,839 348 1501,39,Female,Prepaid,83,1,35,26038.66,67,78.82,107.13,1851.07,,1,68,1
09-6253719,890 321 2790,28,Male,Postpaid,83,1,61,12543.79,158,30.21,32.5,2223.97,,,98,1
57-2008071,187 393 8303,26,Male,Postpaid,83,1,92,13873.56,80,67.66,87.77,3237.43,1,1,88,1
75-7576395,187 495 0104,28,Female,Postpaid,84,1,98,19920.19,155,45.99,48.31,2866.44,1,,71,1
25-7965416,957 981 4504,28,Male,Postpaid,84,1,178,20325.69,107,1.78,106.67,103.4,,1,66,1
96-3679895,569 746 8537,36,Male,Postpaid,84,1,51,12852.37,96,7.61,68.04,1064.81,1,,56,1
04-6835970,510 401 0564,22,Female,Postpaid,84,1,99,24522.35,131,152.39,47.78,3146.72,1,,62,1
87-2437235,249 459 6520,29,Female,Postpaid,84,1,134,16739.22,90,126.97,41.09,3321.65,1,,93,1
15-7836282,324 254 6532,21,Female,Postpaid,84,1,83,25532.14,112,4.63,57.97,3344.02,1,,89,1
18-4611651,513 248 8232,39,Male,Prepaid,84,1,117,12480.08,44,143.86,48.29,2306.92,1,1,61,1
15-3977240,774 295 8411,20,Female,Postpaid,84,1,87,20830.84,76,138.72,68.96,3466.36,2,1,69,1
11-8603844,293 224 2481,27,Female,Postpaid,84,1,183,1823.94,81,161.51,77.65,940.05,,,56,1
60-8620230,201 107 2268,40,Female,Postpaid,85,1,10,7961.24,199,31.36,30.03,1625.8,1,,99,1
13-9102858,216 954 5013,20,Male,Prepaid,85,1,84,18681.3,92,98.77,58.01,1150.48,,,81,1
66-0674084,311 387 6291,38,Female,Prepaid,85,1,134,4359.57,50,96.71,93.59,3518.15,,,79,1
45-8153684,855 405 0861,38,Male,Postpaid,85,1,134,19521.72,193,71.87,88.49,2868.68,1,,77,1
65-5209355,976 893 6724,30,Male,Postpaid,85,1,72,26831.48,199,61.51,68.14,3257.1,1,,80,1
09-1871291,509 387 7104,24,Male,Postpaid,85,1,152,5031.51,200,29.97,78.9,3512.56,,,74,1
42-9652097,951 771 7082,37,Female,Prepaid,85,1,65,29847.81,152,134.45,35.94,85.15,2,,87,1
25-7844140,386 773 7185,26,Male,Postpaid,86,1,133,22418.5,127,53.8,78.63,988.03,2,,88,1
16-6860447,235 658 4571,29,Female,Postpaid,86,1,130,28941.72,181,99.04,89.31,586.81,,,80,1
12-3162614,180 243 7329,26,Female,Prepaid,86,1,99,4104.55,88,162.01,40.74,2225.99,,,71,1
02-5650030,981 564 8067,24,Male,Postpaid,86,1,83,14953.62,6,9.58,84.94,2805.29,1,,93,1
34-9437476,855 278 7193,21,Male,Postpaid,86,1,97,8780.76,9,150.65,52.54,1517.89,1,,75,1
11-0586908,336 654 2892,22,Female,Postpaid,86,1,38,15192.32,127,126.44,103.41,719.49,1,,56,1
83-7848526,445 811 5320,35,Female,Prepaid,86,1,128,22443.01,94,175.45,84.91,2147.51,1,,77,1
23-1501003,990 935 3123,21,Female,Postpaid,86,1,64,8258.53,143,104,50.75,2546.22,,,65,1
98-1229617,471 397 1491,26,Female,Postpaid,86,1,10,8934.11,97,168.39,67.89,1000.89,,1,98,1
98-2328121,454 328 6207,23,Male,Postpaid,86,1,90,2241.84,135,45.95,57.71,2898.16,1,,84,1
54-3814115,791 981 3205,39,Female,Postpaid,87,1,127,12393.06,88,12.33,99.85,778.54,1,,85,1
86-5352410,251 767 5948,20,Female,Postpaid,87,1,153,26301.01,133,15.92,51.88,90.1,,,59,1
37-0495943,868 189 6780,33,Male,Postpaid,87,1,90,16561.63,152,189.58,81.38,457.6,,,99,1
98-7266185,798 137 1439,40,Male,Postpaid,87,1,200,12179.06,8,26.2,102.95,917.61,,1,62,1
54-1849959,820 879 4838,29,Male,Prepaid,87,1,180,24088.65,77,150.71,32.81,1512.65,2,1,73,1
30-7866466,957 673 6519,31,Female,Postpaid,87,1,173,26681.6,151,6.79,43.58,2660.64,,1,94,1
79-1179665,911 328 1207,22,Female,Postpaid,87,1,114,5700.12,81,4.17,73.87,796.88,,,51,1
56-3229912,957 261 5793,32,Male,Prepaid,88,1,66,13725.73,133,116.36,34.79,2255.67,2,1,88,1
32-9545794,411 982 3842,20,Male,Postpaid,88,1,47,1703.14,20,73.91,68.64,923.05,2,,64,1
36-4823326,351 811 7151,39,Male,Prepaid,88,1,44,7240.67,43,101.24,75.86,1108.55,,1,65,1
12-5512595,541 844 8526,28,Female,Postpaid,88,1,120,8722.96,23,62.37,48.93,605.96,,,87,1
45-0045236,310 583 6146,34,Male,Postpaid,88,1,65,12535.25,119,10.55,78.23,3440.43,1,1,68,1
51-0389858,681 767 3012,37,Male,Postpaid,88,1,9,29091.17,60,106.36,97.09,706.22,,1,90,1
17-5842565,458 126 6658,32,Female,Prepaid,89,1,180,16086.85,57,9.78,42.71,1513.48,,,61,1
44-5247154,921 331 4453,37,Female,Postpaid,89,1,197,22703.93,24,180.7,35.23,1000.43,1,1,55,1
09-1186638,352 550 9033,23,Male,Prepaid,89,1,43,3602.44,162,69.99,96.07,2166.92,2,,76,1
36-7052342,187 899 5267,39,Female,Prepaid,89,1,96,2819.46,182,196.74,72.43,463.01,,,51,1
89-0782513,740 446 3383,34,Male,Prepaid,89,1,137,15007.59,45,188.19,76.02,1816.17,1,1,65,1
42-6914310,181 773 5970,20,Female,Prepaid,89,1,19,25089.24,107,55.07,51.78,2430.43,,,96,1
06-1812488,129 560 7074,40,Female,Postpaid,89,1,170,17138,46,102.48,73.23,1327.63,,,51,1
18-6112800,461 799 6209,30,Male,Postpaid,90,1,26,7010.92,1,67.52,37.74,1187.89,,,81,1
15-4002245,604 347 0454,21,Male,Postpaid,90,1,160,23271.81,128,154.63,109.31,880.36,1,,75,1
81-5138352,838 424 1897,32,Male,Prepaid,90,1,88,22053.55,43,75.52,65.91,2090.36,,,77,1
16-7115255,202 860 0000,23,Female,Postpaid,90,1,171,14846.56,14,181.17,58.96,2705.59,,,96,1
55-4660362,168 292 6133,33,Male,Prepaid,90,1,128,516.93,79,91.59,45.82,571.09,1,,71,1
27-9958285,474 478 2662,20,Male,Prepaid,91,1,23,18.58,83,98.57,76.72,3348.02,,,72,1
40-3272342,709 824 7906,30,Male,Postpaid,91,1,159,19674.59,138,12.88,60.62,1188.2,2,,92,1
33-8079331,265 946 4141,35,Female,Postpaid,91,1,7,19247.6,63,166.22,91.92,3404.97,1,1,51,1
44-7166122,772 427 1477,40,Male,Postpaid,91,1,59,29077.66,18,145.06,42.36,1603.69,1,1,96,1
16-0970749,471 443 8464,22,Female,Postpaid,91,1,5,12122.89,33,41.62,81.8,1977.5,2,,64,1
45-5894437,208 246 9111,31,Male,Postpaid,91,1,74,26360.86,1,89.42,91.87,1319.24,2,,98,1
33-5674839,543 340 4911,28,Male,Postpaid,91,1,61,4958.53,186,153.17,100.2,2303.35,1,,73,1
65-9458653,527 684 5791,20,Male,Postpaid,91,1,32,18786.88,143,60.97,105.97,275.32,,,97,1
88-1101408,411 150 0659,23,Female,Prepaid,92,1,192,13531.23,174,22.88,53.14,2637.4,,1,99,1
89-7584656,681 171 6700,40,Female,Postpaid,92,1,186,10337.78,161,103.54,98.76,1108.57,2,,55,1
17-0487807,128 537 2696,25,Female,Postpaid,92,1,128,12746.16,47,83.52,37.3,2424.19,2,,81,1
